customer_id,signup_date,acquisition_channel,city,gender,age,senior_citizen,plan,contract_type,payment_method,paperless_billing,addon_count,monthly_charge,is_verified,is_activated,tenure_months,monthly_logins,last_active_date,total_revenue,churn_date,is_churned
CUST-100678,2025-07-01,Organic Search,Kolkata,Male,65,1,Standard,Monthly,UPI,Yes,3,665.0,1,1,10,22.0,2026-05-19,6650.0,,0
CUST-100679,2025-07-18,Paid Social,Ahmedabad,Female,63,1,Premium,Monthly,Net Banking,Yes,2,932.0,1,0,10,15.0,2026-05-25,9320.0,,0
CUST-100680,2026-02-26,Organic Search,Delhi,Male,18,0,Standard,Monthly,Net Banking,Yes,2,635.0,1,1,3,29.0,2026-05-18,1905.0,,0
CUST-100681,2025-11-27,Organic Search,Kolkata,Male,23,0,Premium,Monthly,Net Banking,No,2,916.0,1,1,3,22.0,2026-02-25,2748.0,2026-02-25,1
CUST-100682,2025-12-03,Organic Search,Delhi,Male,55,0,Basic,Annual,Net Banking,Yes,1,282.0,1,1,5,20.0,2026-05-23,1410.0,,0
CUST-100683,2025-10-23,Paid Social,Ahmedabad,Male,37,0,Premium,Monthly,Credit Card,Yes,0,797.0,1,1,3,5.0,2026-01-21,2391.0,2026-01-21,1
CUST-100684,2026-01-03,Paid Search,Mumbai,Male,26,0,Standard,Monthly,UPI,No,1,551.0,1,1,4,12.0,2026-05-20,2204.0,,0
CUST-100685,2025-12-14,Paid Social,Pune,Female,51,0,Basic,Monthly,Net Banking,Yes,3,358.0,1,1,5,9.0,2026-05-20,1790.0,,0
CUST-100686,2025-12-31,Paid Social,Mumbai,Male,36,0,Premium,Monthly,Net Banking,No,3,978.0,1,1,4,13.0,2026-04-30,3912.0,2026-04-30,1
CUST-100687,2025-03-23,Email,Pune,Male,65,1,Premium,Monthly,UPI,No,2,935.0,1,1,14,21.0,2026-05-25,13090.0,,0
CUST-100688,2025-11-14,Referral,Delhi,Female,47,0,Basic,Monthly,Credit Card,No,3,398.0,1,1,6,25.0,2026-05-15,2388.0,,0
CUST-100689,2025-06-11,Paid Search,Delhi,Male,30,0,Standard,Monthly,Credit Card,No,3,695.0,1,1,11,27.0,2026-05-28,7645.0,,0
CUST-100690,2026-02-15,Paid Social,Mumbai,Female,66,1,Basic,Two-Year,Credit Card,No,2,326.0,1,0,3,26.0,2026-05-06,978.0,,0
CUST-100691,2025-05-26,Affiliate,Chennai,Male,49,0,Basic,Monthly,Debit Card,Yes,3,403.0,0,0,12,24.0,2026-05-13,4836.0,,0
CUST-100692,2024-08-10,Organic Search,Delhi,Female,33,0,Basic,Monthly,UPI,Yes,0,184.0,1,1,21,12.0,2026-05-14,3864.0,,0
CUST-100693,2026-01-16,Paid Social,Hyderabad,Male,25,0,Standard,Annual,Credit Card,No,1,577.0,1,1,4,13.0,2026-05-24,2308.0,,0
CUST-100694,2025-06-03,Affiliate,Bengaluru,Female,46,0,Basic,Monthly,UPI,No,1,263.0,1,1,11,27.0,2026-05-28,2893.0,,0
CUST-100695,2024-07-01,Paid Search,Ahmedabad,Female,56,0,Basic,Monthly,UPI,Yes,3,382.0,1,0,22,20.0,2026-05-22,8404.0,,0
CUST-100696,2026-01-23,Referral,Bengaluru,Female,61,1,Premium,Monthly,Credit Card,No,1,838.0,1,1,3,15.0,2026-04-23,2514.0,2026-04-23,1
CUST-100697,2024-07-07,Paid Search,Bengaluru,Female,24,0,Standard,Annual,UPI,No,1,564.0,0,0,22,18.0,2026-05-30,12408.0,,0
CUST-100698,2024-08-19,Paid Search,Bengaluru,Male,40,0,Premium,Annual,Credit Card,Yes,1,876.0,1,0,21,9.0,2026-05-23,18396.0,,0
CUST-100699,2025-10-31,Paid Social,Chennai,Male,69,1,Basic,Monthly,UPI,Yes,3,347.0,1,0,7,19.0,2026-05-11,2429.0,,0
CUST-100700,2024-09-22,Organic Search,Jaipur,Female,52,0,Basic,Two-Year,Credit Card,No,2,331.0,1,1,20,11.0,2026-05-10,6620.0,,0
CUST-100701,2024-12-14,Paid Social,Chennai,Female,22,0,Standard,Monthly,UPI,No,0,465.0,0,0,17,18.0,2026-05-10,7905.0,,0
CUST-100702,2025-03-20,Organic Search,Pune,Male,65,1,Basic,Annual,UPI,No,0,178.0,0,0,14,14.0,2026-05-20,2492.0,,0
CUST-100703,2026-05-12,Affiliate,Bengaluru,Female,53,0,Standard,Monthly,Net Banking,No,1,558.0,1,1,0,12.0,2026-05-12,558.0,2026-05-12,1
CUST-100704,2025-07-17,Paid Social,Pune,Female,41,0,Premium,Two-Year,Debit Card,Yes,3,1003.0,1,0,10,10.0,2026-05-31,10030.0,,0
CUST-100705,2026-05-09,Paid Search,Mumbai,Female,58,0,Basic,Monthly,Credit Card,Yes,3,377.0,1,1,0,24.0,2026-05-09,377.0,2026-05-09,1
CUST-100706,2025-11-10,Referral,Chennai,Female,51,0,Standard,Monthly,Debit Card,Yes,0,506.0,1,0,6,32.0,2026-05-07,3036.0,,0
CUST-100707,2024-12-28,Referral,Kolkata,Female,31,0,Standard,Monthly,UPI,Yes,0,485.0,1,1,17,13.0,2026-05-29,8245.0,,0
CUST-100708,2025-07-14,Paid Social,Mumbai,Male,59,0,Basic,Two-Year,UPI,No,1,256.0,1,1,10,19.0,2026-05-19,2560.0,,0
CUST-100709,2025-01-31,Paid Social,Kolkata,Female,31,0,Standard,Monthly,UPI,Yes,3,678.0,0,0,16,31.0,2026-05-05,10848.0,,0
CUST-100710,2024-11-05,Email,Chennai,Male,29,0,Standard,Monthly,Net Banking,Yes,1,583.0,1,1,18,36.0,2026-05-07,10494.0,,0
CUST-100711,2025-06-25,Referral,Delhi,Male,48,0,Basic,Two-Year,Debit Card,No,0,188.0,1,1,11,9.0,2026-05-14,2068.0,,0
CUST-100712,2026-02-09,Affiliate,Kolkata,Female,18,0,Basic,Annual,Net Banking,No,2,309.0,1,0,3,29.0,2026-05-13,927.0,,0
CUST-100713,2025-12-28,Affiliate,Ahmedabad,Female,50,0,Standard,Annual,Wallet,Yes,2,635.0,0,0,5,0.0,2026-05-18,3175.0,,0
CUST-100714,2024-12-11,Referral,Ahmedabad,Male,46,0,Standard,Monthly,UPI,Yes,0,495.0,1,1,10,0.0,2025-10-07,4950.0,2025-10-07,1
CUST-100715,2024-12-06,Organic Search,Delhi,Female,55,0,Premium,Monthly,Wallet,Yes,2,921.0,1,1,17,8.0,2026-05-19,15657.0,,0
CUST-100716,2026-02-16,Paid Search,Bengaluru,Male,26,0,Standard,Two-Year,Debit Card,Yes,3,686.0,0,0,3,21.0,2026-05-29,2058.0,,0
CUST-100717,2025-09-04,Organic Search,Delhi,Male,48,0,Basic,Monthly,Credit Card,No,0,189.0,1,1,7,1.0,2026-04-02,1323.0,2026-04-02,1
CUST-100718,2025-05-27,Paid Search,Jaipur,Female,40,0,Premium,Annual,Credit Card,Yes,0,768.0,1,1,12,27.0,2026-05-06,9216.0,,0
CUST-100719,2026-01-21,Email,Mumbai,Female,27,0,Standard,Annual,Credit Card,Yes,3,695.0,1,1,4,24.0,2026-05-23,2780.0,,0
CUST-100720,2024-06-30,Paid Search,Mumbai,Male,41,0,Basic,Two-Year,UPI,No,1,261.0,0,0,23,23.0,2026-05-15,6003.0,,0
CUST-100721,2025-12-02,Paid Social,Pune,Male,66,1,Basic,Annual,UPI,Yes,0,180.0,1,1,5,14.0,2026-05-10,900.0,,0
CUST-100722,2025-05-16,Organic Search,Ahmedabad,Female,60,1,Basic,Monthly,UPI,No,0,211.0,1,1,12,12.0,2026-05-06,2532.0,,0
CUST-100723,2025-05-21,Email,Hyderabad,Male,26,0,Basic,Annual,UPI,Yes,3,409.0,1,1,0,23.0,2025-05-21,409.0,2025-05-21,1
CUST-100724,2025-09-20,Organic Search,Delhi,Female,62,1,Standard,Two-Year,UPI,Yes,3,697.0,1,1,8,37.0,2026-05-14,5576.0,,0
CUST-100725,2024-11-12,Organic Search,Surat,Male,47,0,Basic,Two-Year,UPI,Yes,3,410.0,1,1,18,25.0,2026-05-06,7380.0,2026-05-06,1
CUST-100726,2026-03-04,Organic Search,Hyderabad,Female,20,0,Premium,Monthly,Wallet,Yes,2,901.0,1,1,2,20.0,2026-05-30,1802.0,,0
CUST-100727,2024-08-01,Organic Search,Ahmedabad,Male,65,1,Standard,Monthly,UPI,Yes,2,623.0,1,1,21,14.0,2026-04-23,13083.0,2026-04-23,1
CUST-100728,2025-07-30,Paid Social,Ahmedabad,Male,45,0,Basic,Annual,Wallet,Yes,3,384.0,1,1,10,16.0,2026-05-15,3840.0,,0
CUST-100729,2025-05-13,Paid Search,Ahmedabad,Male,65,1,Premium,Annual,Credit Card,No,3,977.0,1,1,12,19.0,2026-05-18,11724.0,,0
CUST-100730,2026-05-24,Paid Social,Jaipur,Female,23,0,Standard,Monthly,UPI,Yes,0,494.0,0,0,0,17.0,2026-05-08,494.0,,0
CUST-100731,2025-09-18,Organic Search,Hyderabad,Female,26,0,Basic,Monthly,UPI,Yes,2,275.0,1,1,0,22.0,2025-09-18,275.0,2025-09-18,1
CUST-100732,2025-03-05,Organic Search,Delhi,Male,64,1,Basic,Monthly,UPI,Yes,3,404.0,1,1,9,8.0,2025-11-30,3636.0,2025-11-30,1
CUST-100733,2025-04-04,Paid Social,Mumbai,Male,30,0,Standard,Monthly,UPI,Yes,3,655.0,1,0,13,22.0,2026-05-18,8515.0,,0
CUST-100734,2024-11-27,Organic Search,Kolkata,Male,46,0,Standard,Monthly,UPI,Yes,0,513.0,1,1,18,22.0,2026-05-10,9234.0,,0
CUST-100735,2024-07-08,Referral,Mumbai,Female,49,0,Standard,Two-Year,Net Banking,Yes,3,679.0,1,1,22,28.0,2026-05-19,14938.0,,0
CUST-100736,2025-04-20,Organic Search,Hyderabad,Male,67,1,Premium,Annual,UPI,Yes,2,919.0,1,1,13,25.0,2026-05-23,11947.0,,0
CUST-100737,2024-06-16,Paid Social,Hyderabad,Female,35,0,Standard,Monthly,Credit Card,No,2,616.0,1,0,23,22.0,2026-05-12,14168.0,,0
CUST-100738,2025-09-23,Paid Social,Delhi,Male,57,0,Premium,Annual,Credit Card,Yes,3,982.0,1,1,8,26.0,2026-05-04,7856.0,,0
CUST-100739,2026-03-20,Paid Social,Bengaluru,Female,56,0,Standard,Monthly,Debit Card,No,3,689.0,1,0,2,8.0,2026-05-22,1378.0,,0
CUST-100740,2024-08-09,Organic Search,Mumbai,Female,54,0,Standard,Annual,Wallet,No,0,513.0,1,1,21,24.0,2026-05-13,10773.0,,0
CUST-100741,2026-05-10,Organic Search,Delhi,Male,45,0,Basic,Two-Year,Credit Card,Yes,1,257.0,1,1,0,31.0,2026-05-08,257.0,,0
CUST-100742,2024-08-05,Affiliate,Surat,Male,21,0,Standard,Monthly,UPI,Yes,1,541.0,1,1,21,27.0,2026-05-28,11361.0,,0
CUST-100743,2025-05-13,Organic Search,Hyderabad,Female,31,0,Basic,Two-Year,Wallet,Yes,1,240.0,1,1,12,21.0,2026-05-31,2880.0,,0
CUST-100744,2025-08-30,Paid Search,Chennai,Male,47,0,Standard,Monthly,Wallet,Yes,1,,1,0,9,14.0,2026-05-16,5175.0,,0
CUST-100745,2025-09-11,Paid Social,Bengaluru,Female,39,0,Basic,Annual,Net Banking,Yes,3,375.0,1,1,8,19.0,2026-05-04,3000.0,,0
CUST-100746,2025-03-07,Paid Social,Mumbai,Female,27,0,Standard,Two-Year,Net Banking,Yes,3,664.0,1,1,14,10.0,2026-05-19,9296.0,,0
CUST-100747,2024-07-03,Paid Social,Hyderabad,Male,53,0,Basic,Annual,Credit Card,Yes,2,308.0,0,0,22,28.0,2026-05-26,6776.0,,0
CUST-100748,2025-12-23,Referral,Bengaluru,Female,41,0,Standard,Monthly,Credit Card,Yes,2,618.0,1,0,5,8.0,2026-05-07,3090.0,,0
CUST-100749,2025-05-04,Affiliate,Mumbai,Male,58,0,Basic,Monthly,UPI,Yes,0,180.0,1,0,12,12.0,2026-05-07,2160.0,,0
CUST-100750,2024-12-10,Organic Search,Delhi,Female,46,0,Premium,Monthly,Debit Card,Yes,1,859.0,1,1,17,16.0,2026-05-04,14603.0,,0
CUST-100751,2025-04-25,Paid Social,Pune,Male,37,0,Basic,Monthly,Net Banking,Yes,1,278.0,0,0,13,25.0,2026-05-07,3614.0,,0
CUST-100752,2025-04-12,Organic Search,Hyderabad,Male,23,0,Standard,Monthly,UPI,No,0,497.0,1,1,0,20.0,2025-04-12,497.0,2025-04-12,1
CUST-100753,2025-08-09,Paid Social,Mumbai,Male,23,0,Standard,Monthly,Credit Card,Yes,2,592.0,1,0,9,13.0,2026-05-25,5328.0,,0
CUST-100754,2025-06-11,Referral,Kolkata,Male,44,0,Basic,Annual,Debit Card,No,2,332.0,1,0,11,20.0,2026-05-20,3652.0,,0
CUST-100755,2025-08-12,Organic Search,Delhi,Male,36,0,Premium,Monthly,UPI,No,0,816.0,0,0,9,10.0,2026-05-10,7344.0,,0
CUST-100756,2026-04-18,Paid Social,Mumbai,Male,55,0,Premium,Monthly,Debit Card,Yes,1,876.0,0,0,1,19.0,2026-05-11,876.0,,0
CUST-100757,2026-04-04,Email,Mumbai,Female,50,0,Standard,Annual,Debit Card,Yes,2,620.0,0,0,1,14.0,2026-05-15,620.0,,0
CUST-100758,2024-06-06,Organic Search,Chennai,Male,32,0,Premium,Monthly,UPI,Yes,1,894.0,1,1,9,21.0,2025-03-03,8046.0,2025-03-03,1
CUST-100759,2025-09-13,Paid Social,Delhi,Male,57,0,Basic,Annual,UPI,Yes,0,210.0,1,1,8,15.0,2026-05-17,1680.0,,0
CUST-100760,2024-11-06,Referral,Bengaluru,Male,47,0,Premium,Annual,UPI,Yes,0,844.0,1,1,18,35.0,2026-05-04,15192.0,,0
CUST-100761,2024-07-20,Organic Search,Mumbai,Male,63,1,Premium,Monthly,UPI,Yes,0,819.0,1,0,22,8.0,2026-05-07,18018.0,,0
CUST-100762,2024-08-07,Organic Search,Hyderabad,Male,67,1,Standard,Monthly,Credit Card,No,3,697.0,1,0,21,29.0,2026-05-29,14637.0,,0
CUST-100763,2025-09-09,Organic Search,Chennai,Male,68,1,Premium,Annual,Debit Card,Yes,3,970.0,1,1,1,20.0,2025-10-09,970.0,2025-10-09,1
CUST-100764,2026-05-24,Affiliate,Delhi,Female,24,0,Standard,Monthly,UPI,No,2,605.0,1,1,0,17.0,2026-05-12,605.0,,0
CUST-100765,2025-12-22,Organic Search,Jaipur,Female,45,0,Standard,Monthly,Debit Card,No,1,561.0,1,1,5,26.0,2026-05-10,2805.0,,0
CUST-100766,2024-09-05,Organic Search,Ahmedabad,Female,19,0,Standard,Annual,UPI,Yes,0,496.0,1,1,20,21.0,2026-05-17,9920.0,,0
CUST-100767,2024-11-01,Organic Search,Mumbai,Male,63,1,Basic,Annual,Net Banking,No,3,371.0,1,0,18,22.0,2026-05-02,6678.0,,0
CUST-100768,2026-01-22,Organic Search,Pune,Female,54,0,Standard,Monthly,UPI,Yes,1,557.0,1,1,4,16.0,2026-05-22,2228.0,,0
CUST-100769,2025-08-17,Paid Search,Hyderabad,Female,31,0,Basic,Monthly,Debit Card,No,2,316.0,1,1,9,30.0,2026-05-14,2844.0,,0
CUST-100770,2025-06-15,Organic Search,Mumbai,Female,49,0,Standard,Annual,UPI,No,3,669.0,1,0,11,21.0,2026-05-31,7359.0,,0
CUST-100771,2024-10-12,Paid Search,Bengaluru,Male,47,0,Standard,Monthly,Net Banking,Yes,3,689.0,1,1,19,20.0,2026-05-22,13091.0,,0
CUST-100772,2025-12-23,Paid Search,Delhi,Male,46,0,Basic,Annual,Credit Card,Yes,2,308.0,1,0,5,16.0,2026-05-02,1540.0,,0
CUST-100773,2026-01-29,Affiliate,Bengaluru,Male,46,0,Basic,Monthly,Wallet,Yes,2,318.0,0,0,4,31.0,2026-05-12,1272.0,,0
CUST-100774,2025-01-06,Organic Search,Pune,Male,69,1,Basic,Monthly,Credit Card,Yes,2,301.0,1,0,16,11.0,2026-05-11,4816.0,,0
CUST-100775,2026-05-29,Affiliate,Surat,Female,57,0,Standard,Monthly,Net Banking,Yes,1,561.0,0,0,0,18.0,2026-05-31,561.0,,0
CUST-100776,2025-05-13,Paid Search,Bengaluru,Male,38,0,Basic,Annual,Credit Card,No,0,202.0,1,1,2,19.0,2025-07-12,404.0,2025-07-12,1
CUST-100777,2024-06-29,Organic Search,Pune,Male,58,0,Basic,Monthly,UPI,Yes,0,185.0,1,1,23,9.0,2026-05-29,4255.0,,0
CUST-100778,2026-05-14,Referral,Bengaluru,Male,25,0,Basic,Two-Year,Debit Card,Yes,3,380.0,1,1,0,22.0,2026-05-15,380.0,,0
CUST-100779,2024-10-20,Affiliate,Delhi,Male,32,0,Basic,Annual,UPI,Yes,3,378.0,1,0,19,20.0,2026-05-28,7182.0,,0
CUST-100780,2024-08-09,Organic Search,Mumbai,Male,24,0,Basic,Annual,Net Banking,No,1,252.0,1,1,21,16.0,2026-05-20,5292.0,,0
CUST-100781,2025-04-27,Affiliate,Surat,Male,64,1,Basic,Annual,UPI,Yes,2,312.0,1,1,13,22.0,2026-05-20,4056.0,,0
CUST-100782,2025-08-27,Paid Social,Mumbai,Female,19,0,Standard,Monthly,Debit Card,Yes,0,506.0,0,0,9,15.0,2026-05-28,4554.0,,0
CUST-100783,2025-09-02,Paid Search,Chennai,Male,64,1,Standard,Monthly,Credit Card,No,0,499.0,1,1,5,13.0,2026-01-30,2495.0,2026-01-30,1
CUST-100784,2026-04-30,Email,Mumbai,Female,61,1,Premium,Monthly,Credit Card,Yes,3,993.0,1,1,1,36.0,2026-05-03,993.0,,0
CUST-100785,2025-05-04,Paid Social,Chennai,Female,67,1,Basic,Monthly,Debit Card,Yes,3,363.0,1,1,2,15.0,2025-07-03,726.0,2025-07-03,1
CUST-100786,2024-09-01,Affiliate,Mumbai,Female,57,0,Basic,Monthly,Debit Card,Yes,2,316.0,1,1,20,23.0,2026-05-04,6320.0,,0
CUST-100787,2025-04-27,Paid Social,Surat,Female,41,0,Basic,Annual,Debit Card,No,1,250.0,1,1,13,20.0,2026-05-05,3250.0,,0
CUST-100788,2026-02-03,Referral,Hyderabad,Male,60,1,Standard,Annual,Debit Card,No,2,620.0,1,0,3,24.0,2026-05-17,1860.0,,0
CUST-100789,2024-06-09,Paid Search,Ahmedabad,Female,69,1,Basic,Monthly,Credit Card,No,0,203.0,1,0,23,17.0,2026-05-28,4669.0,,0
CUST-100790,2024-12-19,Organic Search,Hyderabad,Female,64,1,Basic,Monthly,Net Banking,No,1,241.0,1,1,9,12.0,2025-09-15,2169.0,2025-09-15,1
CUST-100791,2025-10-07,Paid Social,Pune,Male,58,0,Standard,Annual,UPI,Yes,1,568.0,1,1,7,23.0,2026-05-05,3976.0,,0
CUST-100792,2024-10-25,Paid Social,Delhi,Male,57,0,Basic,Annual,UPI,No,2,351.0,0,0,19,19.0,2026-05-04,6669.0,,0
CUST-100793,2025-05-21,Organic Search,Mumbai,Female,51,0,Standard,Two-Year,Debit Card,No,3,682.0,1,1,12,30.0,2026-05-24,8184.0,,0
CUST-100794,2024-09-30,Organic Search,Hyderabad,Male,64,1,Standard,Monthly,Credit Card,No,0,486.0,1,1,14,21.0,2025-11-24,6804.0,2025-11-24,1
CUST-100795,2024-09-01,Paid Social,Hyderabad,Female,40,0,Premium,Monthly,Wallet,No,1,855.0,1,1,20,20.0,2026-05-10,17100.0,,0
CUST-100796,2025-11-19,Organic Search,Delhi,Male,44,0,Basic,Two-Year,Wallet,Yes,3,374.0,1,1,6,29.0,2026-05-22,2244.0,,0
CUST-100797,2025-12-20,Organic Search,Kolkata,Male,61,1,Basic,Monthly,Net Banking,Yes,3,369.0,1,1,5,18.0,2026-05-06,1845.0,,0
CUST-100798,2024-06-27,Referral,Mumbai,Female,31,0,Standard,Annual,Credit Card,No,3,690.0,1,1,23,24.0,2026-05-02,15870.0,,0
CUST-100799,2025-06-26,Referral,Ahmedabad,Female,57,0,Basic,Monthly,Debit Card,Yes,1,232.0,1,1,11,27.0,2026-05-21,2552.0,,0
CUST-100800,2025-04-03,Referral,Pune,Female,23,0,Basic,Monthly,UPI,Yes,3,383.0,1,1,3,25.0,2025-07-02,1149.0,2025-07-02,1
CUST-100801,2025-02-24,Paid Social,Ahmedabad,Female,48,0,Standard,Annual,UPI,No,0,518.0,0,0,15,10.0,2026-05-15,7770.0,,0
CUST-100802,2025-10-22,Affiliate,Mumbai,Female,19,0,Basic,Annual,Net Banking,No,3,397.0,0,0,7,16.0,2026-05-13,2779.0,,0
CUST-100803,2025-09-08,Paid Search,Bengaluru,Male,69,1,Basic,Monthly,Net Banking,Yes,0,214.0,1,1,8,22.0,2026-05-20,1712.0,,0
CUST-100804,2024-09-10,Organic Search,Mumbai,Female,61,1,Standard,Annual,UPI,Yes,2,609.0,1,1,20,18.0,2026-05-02,12180.0,,0
CUST-100805,2026-05-10,Organic Search,Mumbai,Male,30,0,Premium,Two-Year,Net Banking,Yes,3,1001.0,1,1,0,23.0,2026-05-09,1001.0,,0
CUST-100806,2024-11-11,Referral,Hyderabad,Male,25,0,Basic,Annual,Net Banking,Yes,2,324.0,1,1,18,32.0,2026-05-19,5832.0,,0
CUST-100807,2025-07-05,Organic Search,Bengaluru,Female,51,0,Standard,Two-Year,UPI,Yes,0,520.0,1,1,10,12.0,2026-05-30,5200.0,,0
CUST-100808,2024-09-20,Paid Search,Chennai,Male,64,1,Premium,Two-Year,UPI,Yes,3,995.0,1,1,20,32.0,2026-05-24,19900.0,,0
CUST-100809,2025-08-13,Email,Pune,Female,34,0,Basic,Annual,Net Banking,No,3,384.0,1,1,9,16.0,2026-05-08,3456.0,,0
CUST-100810,2024-06-20,Organic Search,Bengaluru,Male,67,1,Standard,Annual,UPI,Yes,1,555.0,0,0,23,28.0,2026-05-31,12765.0,,0
CUST-100811,2024-12-14,Organic Search,Mumbai,Male,41,0,Basic,Annual,UPI,Yes,1,294.0,1,1,5,20.0,2025-05-13,1470.0,2025-05-13,1
CUST-100812,2025-04-29,Email,Chennai,Male,40,0,Premium,Two-Year,Credit Card,No,2,892.0,1,1,13,9.0,2026-05-27,11596.0,,0
CUST-100813,2024-08-11,Paid Search,Mumbai,Female,35,0,Basic,Annual,Net Banking,Yes,3,376.0,1,0,21,15.0,2026-05-18,7896.0,,0
CUST-100814,2025-05-29,Organic Search,Mumbai,Female,32,0,Basic,Monthly,Net Banking,No,3,358.0,1,0,12,14.0,2026-05-31,4296.0,,0
CUST-100815,2025-07-29,Affiliate,Chennai,Male,35,0,Premium,Monthly,Debit Card,Yes,0,801.0,1,1,10,17.0,2026-05-25,8010.0,,0
CUST-100816,2026-04-21,Affiliate,Hyderabad,Male,26,0,Standard,Annual,Net Banking,Yes,0,504.0,1,1,1,25.0,2026-05-02,504.0,,0
CUST-100817,2025-03-01,Paid Search,Pune,Male,37,0,Basic,Two-Year,Debit Card,Yes,2,309.0,1,1,14,25.0,2026-05-03,4326.0,,0
CUST-100818,2025-11-13,Paid Search,Ahmedabad,Male,33,0,Standard,Monthly,Debit Card,Yes,3,670.0,1,0,6,16.0,2026-05-25,4020.0,,0
CUST-100819,2024-12-10,Paid Social,Ahmedabad,Female,20,0,Premium,Two-Year,UPI,Yes,0,779.0,0,0,17,27.0,2026-05-19,13243.0,,0
CUST-100820,2026-05-09,Organic Search,Bengaluru,Female,36,0,Standard,Monthly,Credit Card,No,2,626.0,1,1,0,17.0,2026-05-09,626.0,2026-05-09,1
CUST-100821,2026-05-05,Paid Search,Hyderabad,Male,20,0,Basic,Monthly,Credit Card,No,1,252.0,0,0,0,9.0,2026-05-05,252.0,,0
CUST-100822,2025-12-04,Paid Social,Bengaluru,Male,27,0,Basic,Two-Year,UPI,No,1,265.0,0,0,5,16.0,2026-05-29,1325.0,,0
CUST-100823,2024-11-03,Paid Search,Ahmedabad,Female,55,0,Premium,Two-Year,Credit Card,No,3,971.0,1,1,18,23.0,2026-05-16,17478.0,,0
CUST-100824,2026-05-15,Affiliate,Mumbai,Male,19,0,Basic,Annual,UPI,Yes,1,263.0,0,0,0,13.0,2026-05-06,263.0,,0
CUST-100825,2025-03-19,Organic Search,Pune,Male,34,0,Basic,Two-Year,UPI,No,0,210.0,1,1,14,24.0,2026-05-27,2940.0,,0
CUST-100826,2024-11-28,Paid Search,Hyderabad,Female,53,0,Basic,Annual,Credit Card,No,3,386.0,1,1,18,21.0,2026-05-03,6948.0,,0
CUST-100827,2025-03-21,Organic Search,Ahmedabad,Male,19,0,Basic,Two-Year,UPI,Yes,3,382.0,0,0,14,17.0,2026-05-16,5348.0,,0
CUST-100828,2024-10-01,Affiliate,Ahmedabad,Male,56,0,Standard,Two-Year,UPI,No,3,677.0,1,1,19,28.0,2026-05-31,12863.0,,0
CUST-100829,2025-02-17,Organic Search,Mumbai,Male,22,0,Basic,Monthly,Net Banking,Yes,2,326.0,1,1,15,22.0,2026-05-26,4890.0,,0
CUST-100830,2025-03-13,Paid Search,Ahmedabad,Female,20,0,Basic,Monthly,Net Banking,No,1,250.0,1,0,14,22.0,2026-05-04,3500.0,,0
CUST-100831,2026-05-28,Paid Search,Bengaluru,Male,28,0,Basic,Monthly,Debit Card,No,2,316.0,1,1,0,24.0,2026-05-29,316.0,,0
CUST-100832,2025-05-25,Paid Social,Ahmedabad,Female,62,1,Basic,Monthly,UPI,No,3,384.0,1,1,12,17.0,2026-05-09,4608.0,,0
CUST-100833,2025-11-23,Referral,Pune,Male,20,0,Basic,Monthly,Debit Card,No,1,282.0,1,1,6,18.0,2026-05-22,1692.0,,0
CUST-100834,2026-01-23,Referral,Chennai,Male,23,0,Basic,Monthly,Debit Card,No,2,310.0,1,0,4,3.0,2026-05-26,1240.0,,0
CUST-100835,2026-04-20,Paid Search,Surat,Female,67,1,Standard,Monthly,UPI,Yes,3,666.0,1,1,1,22.0,2026-05-17,666.0,,0
CUST-100836,2025-06-30,Referral,Jaipur,Male,49,0,Basic,Annual,UPI,Yes,2,323.0,1,1,11,23.0,2026-05-09,3553.0,,0
CUST-100837,2025-08-01,Email,Mumbai,Male,47,0,Basic,Monthly,Credit Card,No,3,397.0,1,0,9,18.0,2026-05-12,3573.0,,0
CUST-100838,2026-04-26,Paid Social,Ahmedabad,Male,20,0,Standard,Monthly,Credit Card,Yes,0,511.0,1,1,1,7.0,2026-05-22,511.0,,0
CUST-100839,2025-10-10,Paid Search,Delhi,Female,38,0,Standard,Monthly,UPI,Yes,3,679.0,1,1,6,29.0,2026-04-08,4074.0,2026-04-08,1
CUST-100840,2024-12-28,Organic Search,Hyderabad,Male,47,0,Standard,Monthly,UPI,Yes,3,697.0,1,1,17,14.0,2026-05-21,11849.0,,0
CUST-100841,2025-08-08,Referral,Ahmedabad,Female,45,0,Premium,Annual,Credit Card,Yes,0,772.0,1,1,9,28.0,2026-05-17,6948.0,,0
CUST-100842,2025-07-28,Paid Search,Delhi,Male,45,0,Basic,Two-Year,Credit Card,Yes,1,274.0,1,0,10,9.0,2026-05-23,2740.0,,0
CUST-100843,2025-08-02,Paid Social,Delhi,Male,23,0,Basic,Annual,Credit Card,No,1,254.0,1,1,9,16.0,2026-05-13,2286.0,,0
CUST-100844,2025-09-19,Organic Search,Mumbai,Male,69,1,Basic,Annual,Wallet,No,2,328.0,1,0,8,3.0,2026-05-18,2624.0,,0
CUST-100845,2025-04-11,Affiliate,Hyderabad,Male,54,0,Basic,Two-Year,UPI,Yes,3,394.0,1,0,13,18.0,2026-05-29,5122.0,,0
CUST-100846,2024-09-22,Paid Social,Pune,Female,30,0,Premium,Annual,Net Banking,No,0,802.0,0,0,20,18.0,2026-05-18,16040.0,,0
CUST-100847,2025-02-21,Referral,Bengaluru,Male,68,1,Standard,Monthly,UPI,Yes,2,620.0,1,1,15,23.0,2026-05-27,9300.0,,0
